userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount
1739,68,881,154,8,24808,2,0,6
1739,68,881,154,8,25032,1,0,0
1739,68,881,154,8,25206,1,0,1
1739,68,881,154,8,25477,2,0,7
1739,68,881,154,8,25537,6,0,4
1739,68,881,154,8,25673,1,0,0
1739,68,881,154,8,25917,3,0,0
1739,68,881,154,8,26071,2,0,0
1739,68,881,154,8,26594,0,0,0
1739,68,881,154,8,26596,5,0,0
1739,68,881,154,8,26638,1,0,4
1739,68,881,154,8,26671,3,0,0
1739,68,881,154,8,26687,5,0,7
1739,68,881,154,8,26691,0,0,0
1739,68,881,154,8,26703,3,0,1
1739,68,881,154,8,26744,6,0,1
1739,68,881,154,8,26821,3,0,1
1739,68,881,154,8,27024,1,0,3
1739,68,881,154,8,27544,5,0,0
1739,68,881,154,8,28342,4,0,3
1739,68,881,154,8,30940,3,0,3
1739,68,881,154,8,31558,6,0,0
1739,68,881,154,8,31675,5,0,1
1739,68,881,154,8,31756,3,0,0
1739,68,881,154,8,31791,2,0,1
1739,68,881,154,8,31814,2,0,1
1739,68,881,154,8,31816,3,0,0
1739,68,881,154,8,31835,1,0,0
1739,68,881,154,8,32230,2,0,1
1739,68,881,154,8,32695,3,0,2
1739,68,881,154,8,33421,3,0,1
1739,68,881,154,8,35017,1,0,0
1739,68,881,154,8,35126,1,0,0
1739,68,881,154,8,35714,6,0,0
1739,68,881,154,8,35740,3,0,1
1739,68,881,154,8,35933,2,0,0
1739,68,881,154,8,36035,3,0,0
1739,68,881,154,8,37888,1,0,1
1739,68,881,154,8,43296,2,0,0
1739,68,881,154,8,43647,3,0,0
1739,68,881,154,8,43658,2,0,0
1739,68,881,154,8,43971,1,0,0
1739,68,881,154,8,44598,3,0,4
1739,68,881,154,8,45422,1,0,0
1739,68,881,154,8,45567,1,0,2
1739,68,881,154,8,45607,2,0,3
1739,68,881,154,8,45838,1,0,0
1739,68,881,154,8,45872,3,0,0
1739,68,881,154,8,46497,1,0,0
1739,68,881,154,8,48853,5,0,0
1739,68,881,154,8,48873,1,0,0
1739,68,881,154,8,48884,1,0,5
1739,68,881,154,8,50874,3,0,3
1739,68,881,154,8,51381,0,0,2
1739,68,881,154,8,53158,0,0,0
1739,68,881,154,8,56407,2,0,3
1739,68,881,154,8,61840,3,0,0
1739,68,881,154,8,62832,6,0,4
1739,68,881,154,8,62835,3,0,0
1739,68,881,154,8,62963,1,0,4
1739,68,881,154,8,63011,1,0,0
1739,68,881,154,8,77004,1,0,0
1739,68,881,154,8,78743,2,0,5
1739,68,881,154,8,82031,4,0,0
1739,68,881,154,8,82040,1,0,4
1739,68,881,154,8,83580,1,0,0
1739,68,881,154,8,85480,3,0,2
1739,68,881,154,8,88640,1,0,0
1739,68,881,154,8,88643,2,0,3
1739,68,881,154,8,89051,1,0,2
1739,68,881,154,8,89527,1,0,1
1739,68,881,154,8,90189,2,0,0
1739,68,881,154,8,96143,2,0,0
1739,68,881,154,8,99381,0,0,3
1739,68,881,154,8,105141,3,0,0
1739,68,881,154,8,105306,1,0,0
1739,68,881,154,8,107914,2,0,2
1739,68,881,154,8,110275,2,0,0
1739,68,881,154,8,111450,3,0,6
1739,68,881,154,8,111672,1,0,7
1739,68,881,154,8,111674,1,0,0
1739,68,881,154,8,111896,1,0,3
1739,68,881,154,8,112181,2,0,0
1739,68,881,154,8,112340,1,0,2
1739,68,881,154,8,112589,6,0,5
1739,68,881,154,8,112608,1,0,5
1739,68,881,154,8,112735,3,0,2
1739,68,881,154,8,113089,1,0,1
1739,68,881,154,8,115033,2,0,3
1739,68,881,154,8,115038,2,0,6
1746,111,8,0,0,4631,1,0,2
1750,106,17,3,0,5461,1,158,6
1756,-85,10,16,1,4090,1,0,1
1756,-85,10,16,1,99576,6,0,2
1760,79,7,8,0,4194,4,0,4
1760,79,7,8,0,12876,2,0,3
1762,-59,18,2,0,12061,5,135,0
1762,-59,18,2,0,12101,1,0,0
1763,80,212,19,0,4102,0,0,0
1763,80,212,19,0,4231,3,244,3
1763,80,212,19,0,10346,3,85,4
1763,80,212,19,0,11022,1,0,1
1763,80,212,19,0,11023,0,0,3
1763,80,212,19,0,11185,0,0,0
1763,80,212,19,0,11283,2,178,0
1763,80,212,19,0,11355,1,0,1
1763,80,212,19,0,11390,0,0,2
1763,80,212,19,0,11433,1,218,2
1763,80,212,19,0,11697,2,0,0
1763,80,212,19,0,11712,1,0,0
1763,80,212,19,0,11798,3,0,0
1765,-31,29,213,1,12121,3,0,0
1765,-31,29,213,1,12122,5,0,1
1765,-31,29,213,1,12157,1,0,0
1765,-31,29,213,1,12339,6,0,3
1765,-31,29,213,1,23542,4,0,4
1765,-31,29,213,1,34909,2,0,2
1766,-18,36,60,0,4117,0,0,2
1766,-18,36,60,0,4123,0,0,0
1766,-18,36,60,0,4135,3,0,0
1766,-18,36,60,0,4168,3,0,1
1766,-18,36,60,0,4179,2,0,5
1766,-18,36,60,0,4598,1,0,6
1766,-18,36,60,0,4628,4,0,0
1766,-18,36,60,0,5477,1,0,0
1766,-18,36,60,0,7150,6,0,0
1766,-18,36,60,0,7194,1,0,3
1766,-18,36,60,0,8467,0,0,3
1766,-18,36,60,0,25796,6,243,1
1766,-18,36,60,0,44719,1,127,0
1777,-71,11,0,0,4643,5,155,0
1777,-71,11,0,0,5721,0,0,1
1777,-71,11,0,0,12528,1,0,0
1784,41,2,0,0,4172,3,275,2
1784,41,2,0,0,4196,1,231,4
1789,-59,4,0,0,4182,1,0,4
1789,-59,4,0,0,5381,4,0,1
1789,-59,4,0,0,7660,1,0,0
1793,-98,18,8,0,4184,1,120,0
1793,-98,18,8,0,14014,5,0,0
1795,96,40,5,1,4308,5,272,0
1795,96,40,5,1,5816,1,0,3
1795,96,40,5,1,17162,5,0,1
1803,-78,2,5,0,62881,1,128,0
1806,36,1,1,0,4588,1,0,2
1806,36,1,1,0,11474,3,0,0
1808,0,287,3,0,4218,0,216,4
1808,0,287,3,0,4228,0,0,3
1808,0,287,3,0,4230,0,0,0
1808,0,287,3,0,4282,0,0,0
1808,0,287,3,0,4290,6,0,0
1808,0,287,3,0,4333,1,0,0
1808,0,287,3,0,4421,0,0,0
1808,0,287,3,0,4423,4,0,0
1808,0,287,3,0,4464,5,0,0
1808,0,287,3,0,4520,1,0,1
1808,0,287,3,0,4521,0,0,2
1808,0,287,3,0,4665,-1,0,2
1808,0,287,3,0,4666,1,0,4
1808,0,287,3,0,4937,0,0,0
1808,0,287,3,0,4957,0,0,0
1808,0,287,3,0,5129,3,0,0
1808,0,287,3,0,5337,0,0,4
1808,0,287,3,0,5369,4,0,4
1808,0,287,3,0,5370,2,0,1
1808,0,287,3,0,5660,0,0,0
1808,0,287,3,0,5729,2,0,2
1808,0,287,3,0,5730,0,0,1
1808,0,287,3,0,5795,1,0,1
1808,0,287,3,0,6267,2,0,2
1808,0,287,3,0,6607,6,0,3
1808,0,287,3,0,7186,6,0,1
1808,0,287,3,0,7187,-2,0,0
1808,0,287,3,0,7188,2,0,3
1808,0,287,3,0,7191,0,0,0
1808,0,287,3,0,10498,0,0,2
1809,51,20,0,0,4224,5,0,2
1810,118,5,3,0,4604,3,267,0
1815,0,25,12,0,5067,3,0,3
1815,0,25,12,0,5199,1,0,0
1815,0,25,12,0,10743,1,0,4
1818,-87,54,18,1,4559,0,0,2
1818,-87,54,18,1,7621,1,0,0
1818,-87,54,18,1,12998,3,271,2
1818,-87,54,18,1,13971,0,0,0
1818,-87,54,18,1,14532,1,118,0
1818,-87,54,18,1,20805,1,254,0
1818,-87,54,18,1,32888,1,0,2
1818,-87,54,18,1,50124,0,75,2
1818,-87,54,18,1,50126,3,0,0
1818,-87,54,18,1,50222,1,0,0
1818,-87,54,18,1,50896,4,0,0
1818,-87,54,18,1,51486,2,0,0
1818,-87,54,18,1,66414,1,101,7
1818,-87,54,18,1,66627,1,0,2
1818,-87,54,18,1,89848,1,0,0
1818,-87,54,18,1,97044,2,0,2
1818,-87,54,18,1,113671,1,0,0
1820,111,8,7,0,4236,1,0,0
1829,123,34,7,0,33422,3,234,1
1829,123,34,7,0,33773,0,0,0
1831,-123,72,4,0,4251,4,0,1
1831,-123,72,4,0,13162,2,97,2
1831,-123,72,4,0,13278,0,0,3
1831,-123,72,4,0,23550,0,0,4
1831,-123,72,4,0,32418,1,115,3
1831,-123,72,4,0,32567,2,0,1
1831,-123,72,4,0,47727,3,207,0
1831,-123,72,4,0,57394,1,58,0
1833,-25,45,8,0,6619,3,177,4
1833,-25,45,8,0,6648,2,159,0
1834,-35,34,32,0,6833,1,0,0
1834,-35,34,32,0,6872,2,0,0
1834,-35,34,32,0,14735,2,218,0
1834,-35,34,32,0,21535,1,59,1
1834,-35,34,32,0,34930,3,182,1
1834,-35,34,32,0,51642,0,109,0
1835,31,4,1,0,4256,1,0,6
1835,31,4,1,0,87241,2,38,2
1835,31,4,1,0,87364,2,24,4
1856,31,4,0,0,10071,1,0,0
1856,31,4,0,0,10076,2,0,0
1860,21,12,6,0,4266,1,0,2
1860,21,12,6,0,4739,0,0,0
1860,21,12,6,0,44652,1,0,0
1871,-90,34,36,0,4391,2,0,0
1871,-90,34,36,0,28676,4,190,2
1871,-90,34,36,0,52464,3,248,0
1871,-90,34,36,0,105505,0,42,0
1873,51,14,0,0,4270,3,0,1
1873,51,14,0,0,4271,2,0,1
1874,11,0,0,0,4457,2,0,0
1876,76,3,33,0,10373,4,0,0
1876,76,3,33,0,10690,1,0,0
1876,76,3,33,0,12552,1,0,3
1887,38,31,7,0,106403,0,35,0
1893,53,77,42,2,4288,2,170,2
1893,53,77,42,2,8324,1,0,0
1893,53,77,42,2,8325,1,0,2
1893,53,77,42,2,8326,1,0,0
1893,53,77,42,2,8327,0,0,0
1893,53,77,42,2,8741,6,0,0
1893,53,77,42,2,9673,2,0,0
1893,53,77,42,2,9675,1,0,0
1893,53,77,42,2,9676,1,0,0
1893,53,77,42,2,9677,1,0,2
1893,53,77,42,2,9679,2,0,0
1893,53,77,42,2,9680,3,0,0
1893,53,77,42,2,9681,0,0,1
1893,53,77,42,2,9683,2,0,1
1893,53,77,42,2,9684,2,0,0
1893,53,77,42,2,9697,1,0,3
1893,53,77,42,2,9701,1,0,0
1893,53,77,42,2,9705,0,0,0
1893,53,77,42,2,9706,2,0,0
1893,53,77,42,2,9708,0,0,0
1893,53,77,42,2,9710,1,0,3
1893,53,77,42,2,10157,0,0,1
1893,53,77,42,2,11770,5,0,0
1893,53,77,42,2,11774,0,0,5
1893,53,77,42,2,11776,3,0,0
1893,53,77,42,2,11781,0,0,0
1893,53,77,42,2,13096,1,0,1
1893,53,77,42,2,13125,0,0,2
1893,53,77,42,2,14974,2,210,2
1893,53,77,42,2,17140,1,0,1
1893,53,77,42,2,17142,4,0,4
1893,53,77,42,2,17235,4,0,0
1893,53,77,42,2,18081,5,0,0
1893,53,77,42,2,25498,0,0,3
1893,53,77,42,2,50877,1,0,2
1906,101,1,15,0,65410,0,67,5
1909,124,681,150,6,4319,2,0,6
1909,124,681,150,6,4827,6,0,4
1909,124,681,150,6,4848,5,0,1
1909,124,681,150,6,4913,4,0,4
1909,124,681,150,6,4916,4,0,2
1909,124,681,150,6,5084,5,0,3
1909,124,681,150,6,5182,2,0,0
1909,124,681,150,6,5208,3,0,0
1909,124,681,150,6,5473,3,0,0
1909,124,681,150,6,5623,2,0,0
1909,124,681,150,6,6212,5,0,5
1909,124,681,150,6,6335,5,0,2
1909,124,681,150,6,6344,3,0,3
1909,124,681,150,6,6352,4,0,2
1909,124,681,150,6,6378,3,0,1
1909,124,681,150,6,6576,5,0,0
1909,124,681,150,6,7151,1,0,2
1909,124,681,150,6,7338,3,0,0
1909,124,681,150,6,7384,4,0,1
1909,124,681,150,6,7488,1,0,0
1909,124,681,150,6,7489,5,0,0
1909,124,681,150,6,8181,4,0,1
1909,124,681,150,6,8530,4,0,0
1909,124,681,150,6,8697,3,0,1
1909,124,681,150,6,8863,5,0,1
1909,124,681,150,6,10197,6,0,0
1909,124,681,150,6,10199,3,0,0
1909,124,681,150,6,11100,2,0,2
1909,124,681,150,6,11559,5,0,2
1909,124,681,150,6,13268,6,0,0
1909,124,681,150,6,13545,6,0,5
1909,124,681,150,6,13682,5,0,1
1909,124,681,150,6,13728,5,0,1
1909,124,681,150,6,14768,3,0,0
1909,124,681,150,6,14944,4,0,1
1909,124,681,150,6,14980,3,0,2
1909,124,681,150,6,16650,2,0,3
1909,124,681,150,6,17043,6,0,3
1909,124,681,150,6,17411,2,0,2
1909,124,681,150,6,23326,6,0,1
1909,124,681,150,6,25929,3,0,5
1909,124,681,150,6,26221,3,0,1
1909,124,681,150,6,29518,6,0,4
1909,124,681,150,6,37695,5,0,0
1909,124,681,150,6,47753,2,0,1
1909,124,681,150,6,49784,5,0,0
1909,124,681,150,6,49838,1,0,0
1909,124,681,150,6,50928,1,0,1
1909,124,681,150,6,51117,3,0,0
1909,124,681,150,6,57526,6,0,1
1909,124,681,150,6,58471,1,0,0
1909,124,681,150,6,58473,5,0,0
1909,124,681,150,6,110890,3,21,2
1913,-105,98,65,0,4463,5,0,0
1913,-105,98,65,0,5190,3,0,0
1913,-105,98,65,0,6359,1,0,0
1913,-105,98,65,0,6367,2,0,2
1913,-105,98,65,0,6390,3,0,5
1913,-105,98,65,0,7066,1,0,7
1913,-105,98,65,0,7067,2,0,1
1913,-105,98,65,0,7169,3,0,2
1913,-105,98,65,0,7170,1,0,2
1913,-105,98,65,0,7406,0,0,0
1913,-105,98,65,0,9799,0,0,0
1913,-105,98,65,0,11819,3,0,1
1913,-105,98,65,0,13320,4,178,1
1913,-105,98,65,0,15857,2,0,0
1913,-105,98,65,0,17157,1,0,0
1913,-105,98,65,0,18361,1,0,1
1913,-105,98,65,0,18610,3,97,0
1913,-105,98,65,0,18961,0,0,0
1913,-105,98,65,0,18962,1,0,0
1913,-105,98,65,0,19926,0,0,0
1913,-105,98,65,0,21579,0,0,0
1913,-105,98,65,0,21836,0,0,0
1913,-105,98,65,0,22544,6,0,2
1913,-105,98,65,0,24577,1,0,0
1913,-105,98,65,0,25551,1,0,0
1913,-105,98,65,0,25676,1,0,1
1913,-105,98,65,0,28629,3,0,2
1913,-105,98,65,0,29120,1,0,0
1913,-105,98,65,0,32214,3,125,0
1913,-105,98,65,0,33420,1,0,0
1913,-105,98,65,0,46624,1,0,2
1913,-105,98,65,0,47283,1,0,3
1913,-105,98,65,0,47468,1,0,0
1913,-105,98,65,0,49311,2,0,0
1916,120,11,6,0,4476,1,0,1
1916,120,11,6,0,4525,2,0,1
1916,120,11,6,0,7619,2,0,1
1916,120,11,6,0,15963,0,0,0
1916,120,11,6,0,33093,2,0,0
1934,93,578,329,11,4917,6,0,1
1934,93,578,329,11,5475,6,0,0
1934,93,578,329,11,7247,3,0,2
1934,93,578,329,11,11215,4,0,0
1934,93,578,329,11,13153,4,0,0
1934,93,578,329,11,13708,4,0,2
1934,93,578,329,11,14649,4,0,4
1934,93,578,329,11,15909,4,0,7
1934,93,578,329,11,17833,2,0,5
1934,93,578,329,11,23029,1,0,1
1934,93,578,329,11,32301,6,0,0
1934,93,578,329,11,44594,2,0,0
1934,93,578,329,11,44784,1,0,0
1934,93,578,329,11,47988,0,0,4
1934,93,578,329,11,51526,2,0,0
1934,93,578,329,11,55755,1,0,0
1934,93,578,329,11,63634,1,0,3
1934,93,578,329,11,70525,2,0,2
1934,93,578,329,11,71409,4,0,3
1934,93,578,329,11,77474,4,0,3
1934,93,578,329,11,77640,1,0,2
1934,93,578,329,11,78221,1,0,6
1934,93,578,329,11,79119,1,0,3
1934,93,578,329,11,79148,2,0,3
1934,93,578,329,11,81230,3,0,6
1934,93,578,329,11,81402,3,0,1
1934,93,578,329,11,81664,2,0,3
1934,93,578,329,11,86441,3,0,2
1934,93,578,329,11,87056,3,0,2
1934,93,578,329,11,87084,3,0,6
1934,93,578,329,11,87456,6,0,0
1934,93,578,329,11,87968,1,0,0
1934,93,578,329,11,89567,0,0,3
1934,93,578,329,11,91683,5,0,2
1934,93,578,329,11,92166,1,0,4
1934,93,578,329,11,93565,2,0,6
1934,93,578,329,11,104858,6,86,3
1934,93,578,329,11,108353,4,0,0
1934,93,578,329,11,108358,3,0,6
1934,93,578,329,11,109978,0,0,1
1934,93,578,329,11,109982,2,0,3
1934,93,578,329,11,112319,1,0,0
1934,93,578,329,11,112435,2,0,1
1934,93,578,329,11,112684,2,0,2
1934,93,578,329,11,114053,0,0,2
1934,93,578,329,11,114487,3,0,1
1934,93,578,329,11,114846,4,0,0
1935,111,6,35,0,88269,0,0,0
1935,111,6,35,0,104740,1,0,4
1938,-128,7,5,0,4377,1,271,2
1938,-128,7,5,0,15561,0,57,3
1938,-128,7,5,0,24089,2,0,0
1939,-105,33,11,0,74998,1,89,5
1944,113,6,3,0,53402,2,95,2
1945,-94,191,7,0,4384,1,0,2
1945,-94,191,7,0,4387,5,0,0
1945,-94,191,7,0,4388,2,0,4
1945,-94,191,7,0,4442,-1,0,1
1945,-94,191,7,0,4443,0,0,2
1945,-94,191,7,0,5331,0,0,0
1945,-94,191,7,0,5335,2,0,0
1945,-94,191,7,0,5423,0,0,1
1945,-94,191,7,0,5424,1,0,1
1945,-94,191,7,0,5425,6,0,0
1945,-94,191,7,0,8064,3,0,0
1945,-94,191,7,0,8531,1,0,2
1945,-94,191,7,0,8532,1,0,3
1945,-94,191,7,0,8533,0,0,1
1945,-94,191,7,0,12058,1,0,0
1945,-94,191,7,0,13154,1,0,1
1945,-94,191,7,0,13963,0,0,0
1945,-94,191,7,0,13964,0,0,1
1945,-94,191,7,0,17667,1,0,0
1945,-94,191,7,0,22739,0,0,1
1945,-94,191,7,0,22740,3,0,0
1945,-94,191,7,0,22741,2,0,0
1945,-94,191,7,0,22817,1,0,0
1945,-94,191,7,0,48893,2,0,0
1950,89,73,7,0,4542,2,143,0
1950,89,73,7,0,57971,2,149,0
1951,-77,17,6,0,4425,2,0,6
1959,118,8,1,0,4446,3,274,0
1961,119,6,0,0,4513,3,199,3
1963,-91,40,5,0,17907,0,88,2
1963,-91,40,5,0,23882,0,0,0
1963,-91,40,5,0,38323,5,184,5
1963,-91,40,5,0,46920,0,111,3
1963,-91,40,5,0,72026,0,0,0
1963,-91,40,5,0,78681,1,112,2
1965,-16,20,26,0,8947,0,110,2
1965,-16,20,26,0,9539,1,95,2
1966,-119,14,0,0,4483,5,0,1
1966,-119,14,0,0,4677,1,0,0
1966,-119,14,0,0,4778,2,0,1
1966,-119,14,0,0,4779,4,0,1
1966,-119,14,0,0,6662,4,0,0
1970,75,16,20,0,109836,0,0,0
1970,75,16,20,0,114692,2,184,7
1971,51,6,0,0,4492,3,0,0
1971,51,6,0,0,4516,2,0,1
1973,-125,74,18,0,10152,3,162,4
1973,-125,74,18,0,49367,2,160,0
1977,62,124,111,0,11147,4,0,0
1977,62,124,111,0,11694,4,0,0
1977,62,124,111,0,12139,1,0,1
1977,62,124,111,0,14596,1,0,6
1977,62,124,111,0,14601,0,0,1
1977,62,124,111,0,14861,2,0,3
1977,62,124,111,0,14902,0,0,0
1977,62,124,111,0,14913,3,0,0
1977,62,124,111,0,21794,1,0,1
1977,62,124,111,0,33643,2,98,1
1977,62,124,111,0,33933,2,135,4
1977,62,124,111,0,70554,2,0,2
1977,62,124,111,0,74053,1,56,2
1979,52,141,66,7,4815,5,0,5
1979,52,141,66,7,4826,3,0,2
1979,52,141,66,7,4873,6,0,2
1979,52,141,66,7,5188,4,0,2
1979,52,141,66,7,5223,6,0,4
1979,52,141,66,7,5267,2,0,0
1979,52,141,66,7,5309,4,0,0
1979,52,141,66,7,5781,2,0,0
1979,52,141,66,7,6873,6,0,1
1979,52,141,66,7,8275,3,0,2
1979,52,141,66,7,8444,1,0,0
1979,52,141,66,7,11485,0,187,5
1979,52,141,66,7,63147,3,0,3
1979,52,141,66,7,93172,4,0,0
1991,-100,120,68,1,4681,3,0,3
1991,-100,120,68,1,5315,1,176,0
1991,-100,120,68,1,18584,1,0,7
1991,-100,120,68,1,19821,6,277,0
1991,-100,120,68,1,25826,1,107,1
1994,-92,37,1,0,4644,1,0,7
2019,99,7,11,0,79503,1,43,1
2020,53,80,81,0,6533,1,0,0
2020,53,80,81,0,9411,3,0,0
2020,53,80,81,0,18892,1,0,3
2020,53,80,81,0,31399,4,0,1
2020,53,80,81,0,36358,4,0,0
2020,53,80,81,0,39216,0,164,5
2020,53,80,81,0,48323,1,0,0
2020,53,80,81,0,82080,2,0,0
2025,72,29,4,0,9919,0,0,1
2028,30,14,7,1,4618,4,0,2
2028,30,14,7,1,5539,2,0,0
2028,30,14,7,1,5839,6,0,3
2028,30,14,7,1,6172,3,0,3
2028,30,14,7,1,6774,0,0,0
2028,30,14,7,1,6993,5,0,2
2028,30,14,7,1,9042,1,0,0
2028,30,14,7,1,59797,0,0,2
2030,41,10,1,0,4625,4,0,1
2030,41,10,1,0,5151,0,0,0
2036,45,65,105,1,4709,2,0,0
2036,45,65,105,1,5031,1,0,0
2036,45,65,105,1,5050,3,0,0
2036,45,65,105,1,6061,6,108,3
2036,45,65,105,1,22588,0,0,0
2036,45,65,105,1,33827,5,0,4
2040,22,428,262,12,5297,0,0,0
2040,22,428,262,12,5323,2,0,0
2040,22,428,262,12,5683,2,0,0
2040,22,428,262,12,5841,0,0,0
2040,22,428,262,12,6323,4,0,0
2040,22,428,262,12,6665,2,0,0
2040,22,428,262,12,7832,2,0,0
2040,22,428,262,12,8268,3,0,3
2040,22,428,262,12,8772,0,0,0
2040,22,428,262,12,8847,6,0,1
2040,22,428,262,12,9142,4,0,1
2040,22,428,262,12,9184,2,0,2
2040,22,428,262,12,9195,5,0,0
2040,22,428,262,12,11906,3,130,0
2040,22,428,262,12,12169,1,0,2
2040,22,428,262,12,12228,1,0,2
2040,22,428,262,12,12377,0,0,1
2040,22,428,262,12,13513,2,0,1
2040,22,428,262,12,14788,4,120,0
2040,22,428,262,12,14834,5,0,2
2040,22,428,262,12,15710,1,207,2
2040,22,428,262,12,16680,1,165,2
2040,22,428,262,12,16845,1,123,0
2040,22,428,262,12,17229,1,214,2
2040,22,428,262,12,17401,3,160,1
2040,22,428,262,12,18060,2,220,0
2040,22,428,262,12,18157,1,0,0
2040,22,428,262,12,18494,1,0,3
2040,22,428,262,12,18505,1,0,0
2040,22,428,262,12,18507,4,0,0
2040,22,428,262,12,18860,0,93,2
2040,22,428,262,12,19177,1,0,2
2040,22,428,262,12,19180,4,0,1
2040,22,428,262,12,19641,3,260,1
2040,22,428,262,12,21647,2,0,0
2040,22,428,262,12,21693,1,0,6
2040,22,428,262,12,22458,5,0,2
2040,22,428,262,12,24655,1,64,0
2040,22,428,262,12,24766,2,214,1
2040,22,428,262,12,25324,3,274,0
2040,22,428,262,12,25712,0,252,2
2040,22,428,262,12,26236,0,120,2
2040,22,428,262,12,26624,3,154,1
2040,22,428,262,12,26724,2,0,1
2040,22,428,262,12,26763,3,0,1
2040,22,428,262,12,26791,4,0,0
2040,22,428,262,12,31357,2,271,1
2040,22,428,262,12,33785,2,275,3
2040,22,428,262,12,36022,1,271,1
2040,22,428,262,12,37773,2,194,2
2040,22,428,262,12,38405,2,145,0
2040,22,428,262,12,38937,1,0,0
2040,22,428,262,12,41071,2,173,0
2040,22,428,262,12,41077,3,0,0
2040,22,428,262,12,41511,1,66,0
2040,22,428,262,12,41522,0,0,0
2040,22,428,262,12,41543,4,0,0
2040,22,428,262,12,43991,0,95,0
2040,22,428,262,12,43999,0,0,0
2040,22,428,262,12,46309,3,0,0
2040,22,428,262,12,46507,3,176,2
2040,22,428,262,12,46934,1,162,0
2040,22,428,262,12,47177,0,72,0
2040,22,428,262,12,47372,3,0,0
2040,22,428,262,12,47860,0,116,0
2040,22,428,262,12,48064,1,0,1
2040,22,428,262,12,51475,3,275,1
2040,22,428,262,12,52737,4,0,0
2040,22,428,262,12,56507,2,0,6
2040,22,428,262,12,56982,1,25,0
2040,22,428,262,12,57012,1,64,2
2040,22,428,262,12,58725,0,193,1
2040,22,428,262,12,58786,0,0,1
2040,22,428,262,12,71640,2,265,5
2040,22,428,262,12,74003,1,150,5
2040,22,428,262,12,77566,1,46,0
2040,22,428,262,12,78772,0,81,0
2040,22,428,262,12,79767,4,218,0
2040,22,428,262,12,80277,1,98,3
2040,22,428,262,12,80604,0,272,2
2040,22,428,262,12,81454,2,204,0
2040,22,428,262,12,83355,1,0,0
2040,22,428,262,12,84027,2,165,0
2040,22,428,262,12,91072,0,62,0
2040,22,428,262,12,91771,1,17,0
2040,22,428,262,12,92175,4,0,1
2040,22,428,262,12,96005,1,46,1
2040,22,428,262,12,105824,2,54,0
2040,22,428,262,12,107551,2,185,0
2040,22,428,262,12,108111,1,88,0
2040,22,428,262,12,108243,0,0,0
2040,22,428,262,12,108374,3,253,3
2040,22,428,262,12,110344,3,191,2
2040,22,428,262,12,112785,1,40,1
2040,22,428,262,12,113107,0,16,3
2040,22,428,262,12,113622,4,0,3
2043,-50,14,3,0,9985,3,0,1
2043,-50,14,3,0,18725,5,0,3
2043,-50,14,3,0,60710,3,60,5
2044,2,15,21,0,7266,0,0,0
2044,2,15,21,0,8458,5,0,3
2044,2,15,21,0,9262,2,0,0
2044,2,15,21,0,10467,4,0,6
2044,2,15,21,0,14173,1,0,3
2044,2,15,21,0,21168,1,0,0
2046,12,29,24,0,25430,2,0,7
2046,12,29,24,0,25444,0,0,0
2046,12,29,24,0,60890,1,100,1
2046,12,29,24,0,85446,1,96,0
2046,12,29,24,0,85449,2,0,0
2046,12,29,24,0,86075,0,264,0
2046,12,29,24,0,87393,0,75,0
2050,-96,1,11,0,4692,0,0,0
2052,-115,11,0,0,4698,2,164,0
2063,-71,18,1,0,35368,0,224,0
2063,-71,18,1,0,46272,0,66,0
2067,59,78,68,0,5041,6,240,0
2067,59,78,68,0,5435,2,0,0
2067,59,78,68,0,5458,3,0,3
2067,59,78,68,0,5655,0,0,0
2067,59,78,68,0,6349,1,0,4
2067,59,78,68,0,8333,5,0,5
2067,59,78,68,0,10259,0,0,0
2067,59,78,68,0,38024,3,0,1
2067,59,78,68,0,89449,1,0,0
2071,-105,10,1,0,4921,0,0,2
2072,98,18,27,0,12123,1,0,0
2072,98,18,27,0,12135,0,0,0
2072,98,18,27,0,12208,2,0,0
2072,98,18,27,0,26238,5,0,0
2072,98,18,27,0,51323,3,148,0
2073,-12,53,110,0,5338,2,0,1
2073,-12,53,110,0,5339,1,0,0
2073,-12,53,110,0,5500,3,0,1
2073,-12,53,110,0,5726,1,0,0
2073,-12,53,110,0,12021,2,223,3
2073,-12,53,110,0,21839,1,70,0
2073,-12,53,110,0,29055,2,0,1
2073,-12,53,110,0,29871,2,0,0
2073,-12,53,110,0,30007,6,0,0
2073,-12,53,110,0,30122,3,0,1
2074,-41,124,2,0,4763,6,0,0
2074,-41,124,2,0,78220,4,0,2
2074,-41,124,2,0,78225,2,0,0
2074,-41,124,2,0,78229,3,0,0
2074,-41,124,2,0,82358,1,0,2
2074,-41,124,2,0,82359,2,0,5
2074,-41,124,2,0,82365,1,0,0
2074,-41,124,2,0,88714,1,0,0
2074,-41,124,2,0,88719,1,0,0
2074,-41,124,2,0,88738,2,0,2
2074,-41,124,2,0,88766,2,0,2
2074,-41,124,2,0,88767,0,0,0
2074,-41,124,2,0,88768,1,0,0
2074,-41,124,2,0,88776,0,0,0
2074,-41,124,2,0,89192,2,0,1
2074,-41,124,2,0,89194,3,0,2
2074,-41,124,2,0,89196,1,0,3
2074,-41,124,2,0,89278,0,0,0
2074,-41,124,2,0,89281,2,0,4
2074,-41,124,2,0,89285,0,0,0
2074,-41,124,2,0,89441,0,0,1
2074,-41,124,2,0,89469,0,0,2
